"","country","country_code","latitude","longitude"
"684","Oman","OM",18.7868,54.2517
"685","Oman","OM",18.7865,54.2505
"686","Oman","OM",19.1538,54.7193
"687","Oman","OM",18.2773,54.2553
"688","Oman","OM",18.3458,54.4007
"689","Oman","OM",18.347,54.4155
"690","Oman","OM",18.6028,54.4552
"691","Oman","OM",18.7578,54.4365
"692","Oman","OM",18.3267,54.2183
"693","Oman","OM",18.9017,54.5617
"694","Oman","OM",19.0383,54.515
"695","Oman","OM",18.3283,54.1517
"696","Oman","OM",18.265,54.045
"697","Oman","OM",18.4383,54.1183
"698","Oman","OM",18.375,54.1483
"699","Oman","OM",18.0633,54.05
"700","Oman","OM",18.65,54.135
"701","Oman","OM",18.3483,54.3367
"702","Oman","OM",18.6683,54.6667
"703","Oman","OM",18.265,54.3383
"704","Oman","OM",19.3267,54.7833
"705","Oman","OM",18.575,54.2983
"706","Oman","OM",19.0333,54.6283
"707","Oman","OM",18.44,54.0183
"708","Oman","OM",18.4633,54.03
"709","Oman","OM",18.4333,54.17
"710","Oman","OM",18.1267,54.115
"711","Oman","OM",18.4033,54.1467
"712","Oman","OM",18.4933,54.1333
"713","Oman","OM",18.3333,54.1933
"714","Oman","OM",19.315,54.8433
"715","Oman","OM",18.2483,54.1033
"716","Oman","OM",19.3683,54.68
"717","Oman","OM",19.1067,54.8583
"718","Oman","OM",18.6133,54.5
"719","Oman","OM",19.2083,54.64
"720","Oman","OM",19.3283,54.7
"721","Oman","OM",18.4717,54.1533
"722","Oman","OM",18.1767,54.2633
"723","Oman","OM",18.5467,54.31
"724","Oman","OM",18.4033,54.1433
"725","Oman","OM",18.4017,54.1483
"726","Oman","OM",19.3267,54.785
"727","Oman","OM",19.33,54.7833
"728","Oman","OM",18.4033,54.15
"729","Oman","OM",19.3283,54.785
"730","Oman","OM",19.3283,54.7817
"731","Oman","OM",19.3267,54.7883
"732","Oman","OM",18.9883,54.605
"733","Oman","OM",18.4517,54.0317
"734","Oman","OM",19.3183,54.73
"735","Oman","OM",19.3533,54.825
"736","Oman","OM",19.155,54.7867
"737","Oman","OM",18.5883,54.0183
"738","Oman","OM",18.18,54.175
"739","Oman","OM",18.57,54.2867
"740","Oman","OM",19.0383,54.6117
"741","Oman","OM",18.3483,54.2867
"742","Oman","OM",18.3367,54.2217
"743","Oman","OM",18.2183,54.1067
"744","Oman","OM",18.9033,54.5783
"745","Oman","OM",18.4817,54.135
"746","Oman","OM",19.0333,54.515
"747","Oman","OM",18.3883,54.1333
"748","Oman","OM",18.98,54.405
"749","Oman","OM",18.9183,54.5783
"750","Oman","OM",19.3817,54.5933
"751","Oman","OM",18.1417,54.0867
"752","Oman","OM",18.2683,54.1217
"753","Oman","OM",18.375,54.1383
"754","Oman","OM",19.0567,54.6983
"755","Oman","OM",18.9733,54.6883
"756","Oman","OM",18.755,54.58
"757","Oman","OM",18.7267,54.675
"758","Oman","OM",18.7617,54.7033
"759","Oman","OM",18.64,54.56
"760","Oman","OM",18.8883,54.7567
"761","Oman","OM",19.3283,54.705
"762","Oman","OM",18.3283,54.035
"763","Oman","OM",18.345,54.1967
"764","Oman","OM",18.4433,54.2167
"765","Oman","OM",19.1167,54.8083
"766","Oman","OM",18.915,54.6
"767","Oman","OM",18.5733,54.4567
"768","Oman","OM",18.4833,54.325
"769","Oman","OM",18.455,54.28
"770","Oman","OM",18.8217,54.2267
"771","Oman","OM",19.239,54.8256
"772","Oman","OM",18.6744,54.5418
"773","Oman","OM",18.6676,54.6049
"774","Oman","OM",18.6592,54.7296
"775","Oman","OM",18.6378,54.73
"776","Oman","OM",18.6377,54.7313
"777","Oman","OM",18.6354,54.7311
"778","Oman","OM",18.6116,54.7342
"779","Oman","OM",18.4308,54.4564
"780","Oman","OM",19.04,54.7838
"781","Oman","OM",19.0327,54.8575
"782","Oman","OM",19.0345,54.846
"783","Oman","OM",19.0913,54.7946
"784","Oman","OM",19.0914,54.7948
"785","Oman","OM",18.9997,54.9115
"786","Oman","OM",19.0577,54.8251
"787","Oman","OM",19.0735,54.8053
"788","Oman","OM",19.079,54.794
"789","Oman","OM",19.0783,54.7871
"790","Oman","OM",18.548,54.6769
"791","Oman","OM",18.6523,54.7346
"792","Oman","OM",18.6521,54.7456
"793","Oman","OM",18.7018,54.7923
"794","Oman","OM",19.0382,54.7942
"795","Oman","OM",19.0919,54.7959
"796","Oman","OM",19.1206,54.8234
"797","Oman","OM",18.1583,54.1133
"798","Oman","OM",19.0084,54.7691
"799","Oman","OM",19.1075,54.8097
"800","Oman","OM",19.1063,54.8173
"801","Oman","OM",19.1073,54.8175
"802","Oman","OM",19.1068,54.8208
"803","Oman","OM",19.112,54.8059
"804","Oman","OM",19.1032,54.7943
"805","Oman","OM",19.1059,54.8103
"806","Oman","OM",19.109,54.8145
"807","Oman","OM",19.1085,54.7995
"808","Oman","OM",19.1335,54.81
"809","Oman","OM",19.1074,54.8195
"810","Oman","OM",19.1333,54.8183
"811","Oman","OM",19.1392,54.8331
"812","Oman","OM",19.0361,54.888
"813","Oman","OM",19.0364,54.8854
"814","Oman","OM",19.0358,54.8852
"815","Oman","OM",19.0388,54.882
"816","Oman","OM",19.0949,54.8025
"817","Oman","OM",18.2209,54.7012
"818","Oman","OM",19.2882,54.5391
"819","Oman","OM",19.3002,54.5332
"820","Oman","OM",19.3002,54.5357
"821","Oman","OM",19.2936,54.538
"822","Oman","OM",19.3004,54.5309
"823","Oman","OM",19.3023,54.5309
"824","Oman","OM",19.285,54.5341
"825","Oman","OM",18.6874,54.1265
"826","Oman","OM",18.7039,54.2032
"827","Oman","OM",18.7414,54.1933
"828","Oman","OM",18.8213,54.3475
"829","Oman","OM",18.7715,54.2429
"830","Oman","OM",18.7643,54.2332
"831","Oman","OM",18.7639,54.2313
"832","Oman","OM",18.8148,54.4282
"833","Oman","OM",18.7627,54.2784
"834","Oman","OM",18.7718,54.2274
"835","Oman","OM",18.6163,54.7352
"836","Oman","OM",18.6169,54.7302
"837","Oman","OM",18.618,54.7269
"838","Oman","OM",18.6271,54.7093
"839","Oman","OM",18.7083,54.5748
"840","Oman","OM",18.7899,54.4885
"841","Oman","OM",18.8087,54.505
"842","Oman","OM",18.9034,54.639
"843","Oman","OM",18.781,54.7802
"844","Oman","OM",18.6203,54.6428
"845","Oman","OM",18.6362,54.5294
"846","Oman","OM",18.7465,54.4124
"847","Oman","OM",18.8871,54.5251
"848","Oman","OM",18.9173,54.7114
"849","Oman","OM",18.8068,54.4393
"850","Oman","OM",18.7954,54.5819
"851","Oman","OM",18.7517,54.3635
"852","Oman","OM",18.7513,54.3634
"853","Oman","OM",18.8625,54.43
"854","Oman","OM",18.9084,54.4797
"855","Oman","OM",18.9073,54.4926
"856","Oman","OM",18.9381,54.6866
"857","Oman","OM",18.8994,54.5396
"858","Oman","OM",18.9057,54.5089
"859","Oman","OM",18.9135,54.4838
"860","Oman","OM",18.9108,54.4749
"861","Oman","OM",18.8068,54.3873
"862","Oman","OM",18.755,54.4145
"863","Oman","OM",18.9359,54.6311
"864","Oman","OM",19.0183,54.3988
"865","Oman","OM",18.2483,54.0016
"866","Oman","OM",18.2486,54.0024
"867","Oman","OM",18.2486,54.0034
"868","Oman","OM",18.2494,54.0073
"869","Oman","OM",18.2447,53.9978
"870","Oman","OM",18.2467,54.0019
"871","Oman","OM",18.2468,54.0024
"872","Oman","OM",18.2496,53.9944
"873","Oman","OM",18.2472,54.0063
"874","Oman","OM",18.2469,53.9962
"875","Oman","OM",18.2538,54.0008
"876","Oman","OM",18.2565,53.9921
"877","Oman","OM",19.2409,54.9369
"878","Oman","OM",19.0508,54.7017
"879","Oman","OM",19.2556,54.8358
"880","Oman","OM",19.1506,54.7356
"881","Oman","OM",19.176,54.7642
"882","Oman","OM",19.1678,54.7681
"883","Oman","OM",19.1025,54.8011
"884","Oman","OM",19.1102,54.8853
"885","Oman","OM",19.1856,54.8842
"886","Oman","OM",19.1686,54.6167
"887","Oman","OM",19.2011,54.6519
"888","Oman","OM",19.1383,54.8989
"889","Oman","OM",19.1658,54.7522
"890","Oman","OM",19.1508,54.6833
"891","Oman","OM",19.1017,54.8181
"892","Oman","OM",19.1105,54.8739
"893","Oman","OM",19.1008,54.7836
"894","Oman","OM",19.111,54.9211
"895","Oman","OM",19.1519,54.7667
"896","Oman","OM",19.1062,55.0458
"897","Oman","OM",19.4167,54.5833
"898","Oman","OM",18.7167,54.45
"899","Oman","OM",18.5867,54.3967
"900","Oman","OM",18.7117,54.6533
"901","Oman","OM",19.1467,54.58
"902","Oman","OM",19.1583,54.575
"903","Oman","OM",18.155,54.1117
"904","Oman","OM",18.9667,54.6417
"905","Oman","OM",18.7233,54.865
"906","Oman","OM",18.3867,54.2033
"907","Oman","OM",18.35,54.195
"908","Oman","OM",18.3883,54.2917
"909","Oman","OM",18.5817,54.405
"910","Oman","OM",18.735,54.3683
"911","Oman","OM",18.2983,54.1933
"912","Oman","OM",18.3083,54.1733
"913","Oman","OM",18.3283,54.1933
"914","Oman","OM",18.9117,54.475
"915","Oman","OM",18.14,54.07
"916","Oman","OM",18.9133,54.3617
"917","Oman","OM",18.9567,54.385
"918","Oman","OM",18.81,54.2617
"919","Oman","OM",18.335,54.2
"920","Oman","OM",18.8,54.2483
"921","Oman","OM",19.0067,54.3933
"922","Oman","OM",18.875,54.4667
"923","Oman","OM",18.925,54.4583
"924","Oman","OM",18.7067,54.38
"925","Oman","OM",18.8967,54.5383
"926","Oman","OM",18.8583,54.7133
"927","Oman","OM",19.1733,54.87
"928","Oman","OM",18.24,54.1683
"929","Oman","OM",19.3967,54.7283
"930","Oman","OM",19.0983,54.5
"931","Oman","OM",18.2383,54.1367
"932","Oman","OM",19.3383,54.6767
"933","Oman","OM",18.2767,54.135
"934","Oman","OM",18.3667,54.1517
"935","Oman","OM",18.3733,54.13
"936","Oman","OM",18.37,54.2333
"937","Oman","OM",18.4333,54.1083
"938","Oman","OM",18.42,54.2467
"939","Oman","OM",18.1783,54.1817
"940","Oman","OM",19.1967,54.7033
"941","Oman","OM",19.3333,54.795
"942","Oman","OM",18.3167,54.1483
"943","Oman","OM",18.8983,54.705
"944","Oman","OM",19.3383,54.605
"945","Oman","OM",18.1883,54.1667
"946","Oman","OM",18.56,54.105
"947","Oman","OM",18.3343,54.1807
"948","Oman","OM",18.8083,54.4722
"949","Oman","OM",19.2746,54.4594
"950","Oman","OM",19.3153,54.5179
"951","Oman","OM",19.3523,54.6383
"952","Oman","OM",19.3059,54.5449
"953","Oman","OM",19.3792,54.1679
"954","Oman","OM",19.3492,54.5683
"955","Oman","OM",18.7095,54.3646
"956","Oman","OM",18.8413,54.5634
"957","Oman","OM",18.7173,54.359
"958","Oman","OM",18.7166,54.3675
"959","Oman","OM",18.7227,54.3756
"960","Oman","OM",18.7224,54.3784
"961","Oman","OM",18.7165,54.3691
"962","Oman","OM",18.719,54.3695
"963","Oman","OM",18.7266,54.3745
"964","Oman","OM",18.7303,54.3795
"965","Oman","OM",18.7185,54.22
"966","Oman","OM",18.7261,54.3808
"967","Oman","OM",18.7271,54.3707
"968","Oman","OM",18.7275,54.3855
"969","Oman","OM",18.7198,54.3784
"970","Oman","OM",18.7186,54.3795
"971","Oman","OM",18.8186,54.3744
"972","Oman","OM",18.7127,54.3739
"973","Oman","OM",18.7128,54.3784
"974","Oman","OM",18.7132,54.3746
"975","Oman","OM",18.7095,54.5413
"976","Oman","OM",18.7011,54.3691
"977","Oman","OM",18.719,54.3696
"978","Oman","OM",18.7029,54.3671
"979","Oman","OM",18.7017,54.3664
"980","Oman","OM",18.7281,54.381
"981","Oman","OM",18.671,54.4202
"982","Oman","OM",18.6798,54.412
"983","Oman","OM",18.6811,54.3983
"984","Oman","OM",18.7663,54.6606
"985","Oman","OM",18.7198,54.197
"986","Oman","OM",18.7151,54.1968
"987","Oman","OM",18.7235,54.1919
"988","Oman","OM",18.7249,54.1872
"989","Oman","OM",18.7246,54.1916
"990","Oman","OM",18.6995,54.1966
"991","Oman","OM",18.701,54.1857
"992","Oman","OM",18.7056,54.1815
"993","Oman","OM",18.6922,54.2014
"994","Oman","OM",18.6924,54.1908
"995","Oman","OM",18.7386,54.212
"996","Oman","OM",18.7247,54.395
"997","Oman","OM",18.7401,54.3733
"998","Oman","OM",18.7395,54.3736
"999","Oman","OM",18.7422,54.3799
"1000","Oman","OM",18.44,54.4793
"1001","Oman","OM",18.6909,54.7048
"1002","Oman","OM",18.9193,54.2669
"1003","Oman","OM",18.5653,54.0807
"1004","Oman","OM",18.5043,54.0859
"1005","Oman","OM",18.18,54.2037
"1006","Oman","OM",18.5645,54.0963
"1007","Oman","OM",18.5609,54.0998
"1008","Oman","OM",18.5581,54.1039
"1009","Oman","OM",18.5624,54.109
"1010","Oman","OM",18.5497,54.1202
"1011","Oman","OM",18.9622,54.5901
"1012","Oman","OM",18.9792,54.6282
"1013","Oman","OM",19.0198,54.514
"1014","Oman","OM",19.0254,54.5063
"1015","Oman","OM",19.0403,54.4939
"1016","Oman","OM",19.0459,54.4945
"1017","Oman","OM",19.0456,54.494
"1018","Oman","OM",19.0489,54.4927
"1019","Oman","OM",19.0502,54.4924
"1020","Oman","OM",19.0601,54.5318
"1021","Oman","OM",19.0603,54.5435
"1022","Oman","OM",19.0604,54.5437
"1023","Oman","OM",19.0588,54.5474
"1024","Oman","OM",19.0598,54.5627
"1025","Oman","OM",19.06,54.5788
"1026","Oman","OM",19.0449,54.4764
"1027","Oman","OM",19.048,54.4891
"1028","Oman","OM",19.0504,54.4906
"1029","Oman","OM",19.0533,54.4932
"1030","Oman","OM",19.0623,54.4973
"1031","Oman","OM",18.6448,54.0039
"1032","Oman","OM",18.3487,54.214
"1033","Oman","OM",18.3058,54.1497
"1034","Oman","OM",19.3283,54.7633
"1035","Oman","OM",18.5283,54.0033
"1036","Oman","OM",19.3417,54.56
"1037","Oman","OM",18.63,54.05
"1038","Oman","OM",19.1883,54.7983
"1039","Oman","OM",19.1767,54.6783
"1040","Oman","OM",18.3917,54.16
"1041","Oman","OM",18.4083,54.13
"1042","Oman","OM",18.3433,54.0933
"1043","Oman","OM",18.4617,54.01
"1044","Oman","OM",18.2017,54.28
"1045","Oman","OM",18.1817,54.0967
"1046","Oman","OM",18.6183,54.155
"1047","Oman","OM",18.4583,54.5717
"1048","Oman","OM",18.2433,54.135
"1049","Oman","OM",18.98,54.5417
"1050","Oman","OM",18.88,54.6167
"1051","Oman","OM",18.3117,54.145
"1052","Oman","OM",18.395,54.27
"1053","Oman","OM",18.395,54.1367
"1054","Oman","OM",18.2217,54.1
"1055","Oman","OM",19.1783,54.825
"1056","Oman","OM",19.3,54.6683
"1057","Oman","OM",19.0317,54.5117
"1058","Oman","OM",19.16,54.5867
"1059","Oman","OM",19.3833,54.5933
"1060","Oman","OM",18.1633,54.16
"1061","Oman","OM",19.3317,54.7833
"1062","Oman","OM",19.3301,54.7797
"1063","Oman","OM",19.3317,54.7789
"1064","Oman","OM",19.3317,54.7767
"1065","Oman","OM",18.9783,54.4083
"1066","Oman","OM",18.695,54.25
"1067","Oman","OM",18.9133,54.4167
"1068","Oman","OM",19.205,54.5267
"1069","Oman","OM",19.0967,54.7917
"1070","Oman","OM",19.3067,54.5517
"1071","Oman","OM",19.26,54.4883
"1072","Oman","OM",18.6667,54.16
"1073","Oman","OM",18.9183,54.4083
"1074","Oman","OM",18.625,54.43
"1075","Oman","OM",19.405,54.57
"1076","Oman","OM",19.335,54.6633
"1077","Oman","OM",19.1633,54.6683
"1078","Oman","OM",19.3967,54.5633
"1079","Oman","OM",19.0733,54.7483
"1080","Oman","OM",19.1133,54.75
"1081","Oman","OM",18.5167,54.2283
"1082","Oman","OM",19.39,54.5583
"1083","Oman","OM",19.105,54.8183
"1084","Oman","OM",19.1667,54.8717
"1085","Oman","OM",19.2883,54.695
"1086","Oman","OM",18.925,54.5983
"1087","Oman","OM",19.105,54.8117
"1088","Oman","OM",18.8933,54.7317
"1089","Oman","OM",19.1817,54.5783
"1090","Oman","OM",19.405,54.575
"1091","Oman","OM",18.2083,54.12
"1092","Oman","OM",18.5817,54.1967
"1093","Oman","OM",19.1667,54.4033
"1094","Oman","OM",19.0517,54.765
"1095","Oman","OM",19.2433,54.5367
"1096","Oman","OM",19.095,54.7317
"1097","Oman","OM",19.165,54.4033
"1098","Oman","OM",18.3533,54.235
"1099","Oman","OM",19.3983,54.595
"1100","Oman","OM",19.125,54.6783
"1101","Oman","OM",19.325,54.7817
"1102","Oman","OM",18.6317,54.2317
"1103","Oman","OM",19.065,54.7617
"1104","Oman","OM",19.135,54.565
"1105","Oman","OM",18.535,54.1333
"1106","Oman","OM",19.055,54.7533
"1107","Oman","OM",19.2167,54.6567
"1108","Oman","OM",19.0917,54.3867
"1109","Oman","OM",19.085,54.77
"1110","Oman","OM",19.3867,54.5767
"1111","Oman","OM",19.3967,54.5583
"1112","Oman","OM",19.3983,54.5633
"1113","Oman","OM",19.1555,54.5555
"1114","Oman","OM",19.126,54.8563
"1115","Oman","OM",19.1531,54.9602
"1116","Oman","OM",19.1922,54.9855
"1117","Oman","OM",19.2967,54.9336
"1118","Oman","OM",19.3002,54.8584
"1119","Oman","OM",19.3695,54.8383
"1120","Oman","OM",19.3852,54.8337
"1121","Oman","OM",19.2683,54.8469
"1122","Oman","OM",19.2344,54.9168
"1123","Oman","OM",19.2194,54.9186
"1124","Oman","OM",19.2212,54.9596
"1125","Oman","OM",19.2288,54.9395
"1126","Oman","OM",19.7567,54.9367
"1127","Oman","OM",19.1712,54.906
"1128","Oman","OM",19.1973,54.9172
"1129","Oman","OM",19.2248,54.9232
"1130","Oman","OM",19.2314,54.9233
"1131","Oman","OM",19.2532,54.8362
"1132","Oman","OM",19.258,54.8357
"1133","Oman","OM",19.3178,54.7295
"1134","Oman","OM",19.2248,54.8942
"1135","Oman","OM",19.1402,54.6814
"1136","Oman","OM",19.1637,54.6613
"1137","Antarctica","AQ",-76.2669,156.4482
"1138","Antarctica","AQ",-76.2655,156.4029
"1139","Antarctica","AQ",-76.2695,156.4466
"1140","Antarctica","AQ",-76.2827,156.4705
"1141","Antarctica","AQ",-76.2884,156.4675
"1142","Antarctica","AQ",-76.2942,156.4573
"1143","Antarctica","AQ",-76.2813,156.4636
"1144","Antarctica","AQ",-76.2843,156.4607
"1145","Antarctica","AQ",-76.2802,156.4344
"1146","Antarctica","AQ",-76.2909,156.4666
"1147","Antarctica","AQ",-76.2819,156.4477
"1148","Antarctica","AQ",-76.2905,156.4498
"1149","Antarctica","AQ",-76.2804,156.4397
"1150","Antarctica","AQ",-76.2862,156.4695
"1151","Antarctica","AQ",-76.2834,156.4664
"1152","Antarctica","AQ",-76.2834,156.4624
"1153","Antarctica","AQ",-76.2838,156.4665
"1154","Antarctica","AQ",-76.2682,156.42
"1155","Antarctica","AQ",-76.2701,156.4341
"1156","Antarctica","AQ",-76.2684,156.4155
"1157","Antarctica","AQ",-76.2704,156.4329
"1158","Antarctica","AQ",-76.2693,156.4111
"1159","Antarctica","AQ",-76.2712,156.4217
"1160","Antarctica","AQ",-76.2696,156.4321
"1161","Antarctica","AQ",-76.2701,156.4171
"1162","Antarctica","AQ",-76.2715,156.4203
"1163","Antarctica","AQ",-76.2741,156.4311
"1164","Antarctica","AQ",-76.2684,156.4293
"1165","Antarctica","AQ",-76.2752,156.4093
"1166","Antarctica","AQ",-76.2736,156.4211
"1167","Antarctica","AQ",-76.2771,156.4545
"1168","Antarctica","AQ",-76.2775,156.4276
"1169","Antarctica","AQ",-76.275,156.4224
"1170","Antarctica","AQ",-76.277,156.4268
"1171","Antarctica","AQ",-76.274,156.424
"1172","Antarctica","AQ",-76.2742,156.4224
"1173","Antarctica","AQ",-76.2741,156.4359
"1174","Antarctica","AQ",-76.2739,156.5022
"1175","Antarctica","AQ",-76.2871,156.486
"1176","Antarctica","AQ",-76.269,156.4407
"1177","Antarctica","AQ",-76.3056,156.5397
"1178","Antarctica","AQ",-76.2832,156.4985
"1179","Antarctica","AQ",-76.2753,156.4305
"1180","Antarctica","AQ",-76.2738,156.4366
"1181","Antarctica","AQ",-76.2707,156.4365
"1182","Antarctica","AQ",-76.2721,156.4358
"1183","Antarctica","AQ",-76.2781,156.4349
"1184","Antarctica","AQ",-76.2735,156.5023
"1185","Antarctica","AQ",-76.2683,156.4923
"1186","Antarctica","AQ",-76.2778,156.5149
"1187","Antarctica","AQ",-76.2742,156.4287
"1188","Antarctica","AQ",-76.2738,156.4391
"1189","Antarctica","AQ",-76.2796,156.5073
"1190","Antarctica","AQ",-76.279,156.4383
"1191","Antarctica","AQ",-76.2678,156.5371
"1192","Antarctica","AQ",-76.2838,156.4743
"1193","Antarctica","AQ",-76.2797,156.5069
"1194","Antarctica","AQ",-76.2724,156.434
"1195","Antarctica","AQ",-76.2755,156.4348
"1196","Antarctica","AQ",-76.2874,156.449
"1197","Antarctica","AQ",-76.2822,156.4684
"1198","Antarctica","AQ",-76.2873,156.431
"1199","Antarctica","AQ",-76.289,156.4349
"1200","Antarctica","AQ",-76.2869,156.4341
"1201","Antarctica","AQ",-76.2863,156.4602
"1202","Antarctica","AQ",-76.2845,156.4596
"1203","Antarctica","AQ",-76.2874,156.4427
"1204","Antarctica","AQ",-76.2804,156.434
"1205","Antarctica","AQ",-76.2854,156.44
"1206","Antarctica","AQ",-76.2852,156.4413
"1207","Antarctica","AQ",-76.2852,156.4412
"1208","Antarctica","AQ",-76.2882,156.4322
"1209","Antarctica","AQ",-76.2827,156.4624
"1210","Antarctica","AQ",-76.29,156.4322
"1211","Antarctica","AQ",-76.2869,156.433
"1212","Antarctica","AQ",-76.2896,156.4582
"1213","Antarctica","AQ",-76.2886,156.4321
"1214","Antarctica","AQ",-76.2871,156.4306
"1215","Antarctica","AQ",-76.2833,156.4701
"1216","Antarctica","AQ",-76.2816,156.4592
"1217","Antarctica","AQ",-76.2875,156.4367
"1218","Antarctica","AQ",-76.2874,156.4299
"1219","Antarctica","AQ",-76.2887,156.4306
"1220","Antarctica","AQ",-76.2826,156.4653
"1221","Antarctica","AQ",-76.2815,156.4599
"1222","Antarctica","AQ",-76.2823,156.4469
"1223","Antarctica","AQ",-76.2832,156.464
"1224","Antarctica","AQ",-76.2888,156.4326
"1225","Antarctica","AQ",-76.2846,156.4647
"1226","Antarctica","AQ",-76.2805,156.4703
"1227","Antarctica","AQ",-76.2889,156.4307
"1228","Antarctica","AQ",-76.2858,156.4416
"1229","Antarctica","AQ",-76.2826,156.4644
"1230","Antarctica","AQ",-76.2885,156.4587
"1231","Antarctica","AQ",-76.2853,156.4378
"1232","Antarctica","AQ",-76.2873,156.4298
"1233","Antarctica","AQ",-76.2821,156.4684
"1234","Antarctica","AQ",-76.2874,156.4385
"1235","Antarctica","AQ",-76.2865,156.4669
"1236","Antarctica","AQ",-76.2815,156.4589
"1237","Antarctica","AQ",-76.2853,156.4513
"1238","Antarctica","AQ",-76.2881,156.4378
"1239","Antarctica","AQ",-76.2821,156.4738
"1240","Antarctica","AQ",-76.2873,156.4681
"1241","Antarctica","AQ",-76.2817,156.4662
"1242","Antarctica","AQ",-76.2834,156.4649
"1243","Antarctica","AQ",-76.2834,156.4628
"1244","Antarctica","AQ",-76.2858,156.4415
"1245","Antarctica","AQ",-76.2831,156.4326
"1246","Antarctica","AQ",-76.2811,156.4342
"1247","Antarctica","AQ",-76.2888,156.4288
"1248","Antarctica","AQ",-76.2819,156.4725
"1249","Antarctica","AQ",-76.2823,156.4743
"1250","Antarctica","AQ",-76.2872,156.4299
"1251","Antarctica","AQ",-76.2878,156.4314
"1252","Antarctica","AQ",-76.2854,156.4407
"1253","Antarctica","AQ",-76.2822,156.4466
"1254","Antarctica","AQ",-76.2839,156.4645
"1255","Antarctica","AQ",-76.2865,156.4332
"1256","Antarctica","AQ",-76.2769,156.4339
"1257","Antarctica","AQ",-76.2696,156.4394
"1258","Antarctica","AQ",-76.2722,156.435
"1259","Antarctica","AQ",-76.2752,156.4395
"1260","Antarctica","AQ",-76.2783,156.435
"1261","Antarctica","AQ",-76.268,156.4409
"1262","Antarctica","AQ",-76.2707,156.4371
"1263","Antarctica","AQ",-76.2706,156.4357
"1264","Antarctica","AQ",-76.2734,156.4348
"1265","Antarctica","AQ",-76.2709,156.4357
"1266","Antarctica","AQ",-76.2753,156.431
"1267","Antarctica","AQ",-76.2726,156.4344
"1268","Antarctica","AQ",-76.2776,156.4385
"1269","Antarctica","AQ",-76.2858,156.4386
"1270","Antarctica","AQ",-76.2822,156.4766
"1271","Antarctica","AQ",-76.2881,156.4383
"1272","Antarctica","AQ",-76.284,156.4647
"1273","Antarctica","AQ",-76.265,156.4925
"1274","Antarctica","AQ",-76.2821,156.4509
"1275","Antarctica","AQ",-76.282,156.472
"1276","Antarctica","AQ",-76.288,156.467
"1277","Antarctica","AQ",-76.2853,156.4498
"1278","Antarctica","AQ",-76.287,156.4608
"1279","Antarctica","AQ",-76.2853,156.4405
"1280","Antarctica","AQ",-76.2872,156.4404
"1281","Antarctica","AQ",-76.2868,156.4531
"1282","Antarctica","AQ",-76.286,156.436
"1283","Antarctica","AQ",-76.2835,156.4353
"1284","Antarctica","AQ",-76.2773,156.4219
"1285","Antarctica","AQ",-76.2765,156.4274
"1286","Antarctica","AQ",-76.2676,156.408
"1287","Antarctica","AQ",-76.2732,156.4219
"1288","Antarctica","AQ",-76.2718,156.4087
"1289","Antarctica","AQ",-76.2747,156.4071
"1290","Antarctica","AQ",-76.2717,156.4207
"1291","Antarctica","AQ",-76.278,156.4303
"1292","Antarctica","AQ",-76.2725,156.4103
"1293","Antarctica","AQ",-76.2743,156.4347
"1294","Antarctica","AQ",-76.2698,156.4257
"1295","Antarctica","AQ",-76.2773,156.4169
"1296","Antarctica","AQ",-76.2661,156.4085
"1297","Antarctica","AQ",-76.2671,156.4382
"1298","Antarctica","AQ",-76.2743,156.4247
"1299","Antarctica","AQ",-76.2703,156.4305
"1300","Antarctica","AQ",-76.2673,156.4182
"1301","Antarctica","AQ",-76.2713,156.43
"1302","Antarctica","AQ",-76.274,156.4228
"1303","Antarctica","AQ",-76.285,156.4689
"1304","Antarctica","AQ",-76.2732,156.4198
"1305","Antarctica","AQ",-76.2661,156.4359
"1306","Antarctica","AQ",-76.2717,156.4311
"1307","Antarctica","AQ",-76.2775,156.4256
"1308","Antarctica","AQ",-76.2758,156.431
"1309","Antarctica","AQ",-76.2694,156.4179
"1310","Antarctica","AQ",-76.2729,156.422
"1311","Antarctica","AQ",-76.2698,156.4324
"1312","Antarctica","AQ",-76.2873,156.447
"1313","Antarctica","AQ",-76.2793,156.432
"1314","Antarctica","AQ",-76.2669,156.4322
"1315","Antarctica","AQ",-76.2937,156.3605
"1316","Antarctica","AQ",-76.275,156.4234
"1317","Antarctica","AQ",-76.2666,156.4168
"1318","Antarctica","AQ",-76.2828,156.4513
"1319","Antarctica","AQ",-76.2702,156.4144
"1320","Antarctica","AQ",-76.2689,156.4216
"1321","Antarctica","AQ",-76.2674,156.4191
"1322","Antarctica","AQ",-76.2751,156.3891
"1323","Antarctica","AQ",-76.2752,156.4229
"1324","Antarctica","AQ",-76.2713,156.4275
"1325","Antarctica","AQ",-76.2757,156.4233
"1326","Antarctica","AQ",-76.2762,156.4211
"1327","Antarctica","AQ",-76.272,156.4129
"1328","Antarctica","AQ",-76.2705,156.4251
"1329","Antarctica","AQ",-76.2655,156.4255
"1330","Antarctica","AQ",-76.2761,156.4271
"1331","Antarctica","AQ",-76.2751,156.3902
"1332","Antarctica","AQ",-76.2745,156.4212
"1333","Antarctica","AQ",-76.2767,156.4175
"1334","Antarctica","AQ",-76.2671,156.4369
"1335","Antarctica","AQ",-76.271,156.4334
"1336","Antarctica","AQ",-76.2653,156.4228
